Sno,Date,Shop name,"productname",Location,"No of units",suppiied by,"Per unit price","Total Price","Amount Billed",Amount collected,"ReturnsUnits","Returns Amt","Sample Amt","Prv bal collected",Balance Amount,,
2712,17-Apr,Relax Cool bar,Rose Milk,Anna nagar,10,Manoj,16,160,160,160,0,0,,,,,
2713,17-Apr,Sri Raga,Rose Milk,Anna nagar,10,Manoj,17,170,170,170,0,0,,,,,
2714,17-Apr,Maharaja ,Rose Milk,ICF,5,Manoj,18,90,90,90,0,0,,,,,
2715,17-Apr,ICF Hospital,Rose Milk,ICF,5,Manoj,18,90,90,90,0,0,,,,,
2716,17-Apr,Jas Backery,Rose Milk,Ayanavaram,5,Manoj,16,80,80,80,0,0,,,,,
2717,17-Apr,Gokul News Mart,Rose Milk,secratraite Colony,8,Manoj,17,136,136,136,0,0,,,,,
2718,17-Apr,Skumar,Rose Milk,secratraite Colony,15,Manoj,17,255,255,255,0,0,,,,,
2719,17-Apr,City Shoppee,Rose Milk,secratraite Colony,5,Manoj,18,90,90,90,0,0,,,,,
2720,17-Apr,Sujis Tea stall,Rose Milk,secratraite Colony,5,Manoj,18,90,90,90,0,0,,,,,
2721,17-Apr,Aneesh,Rose Milk,Purasaiwalkam,6,Manoj,17,102,102,102,0,0,,,,,
2722,17-Apr,Ramalingavilas,Rose Milk,choolai,10,Manoj,18,180,180,180,0,0,,,,,
2723,17-Apr,Ragam Cool bar,Rose Milk,kilpauk,6,Manoj,18,108,108,108,0,0,,,,,
2724,17-Apr,Dandapani,Rose Milk,kilpauk,5,Manoj,18,90,90,90,0,0,,,,,
2725,17-Apr,Backers Hut,Rose Milk,Purasaiwalkam,5,Manoj,18,90,90,90,0,0,,,,,
2726,17-Apr,Anurag,Rose Milk,kilpauk,15,Manoj,18,270,270,270,0,0,,,,,
2727,17-Apr,National Cool bar,Rose Milk,kilpauk,5,Manoj,18,90,90,90,0,0,,,,,
2728,17-Apr,M K Store,Rose Milk,kilpauk,10,Manoj,18,180,180,180,0,0,,,,,
2729,17-Apr,Famous,Rose Milk,kilpauk,6,Manoj,18,108,108,108,0,0,,,,,
2730,17-Apr,"Oman Cool,bar",Rose Milk,Anna nagar,10,Sreenevasan,18,180,180,180,0,0,,,,,
2731,17-Apr,Hotel Faizal,Rose Milk,Anna nagar,2,Sreenevasan,18,36,36,0,2,36,,,,,
2732,17-Apr,Taj Cool bar,Rose Milk,Padi,11,Sreenevasan,17,187,187,170,1,17,,,,,
2733,17-Apr,Sg Cafe,Rose Milk,Padi,5,Sreenevasan,17,85,85,85,0,0,,,,,
2734,17-Apr,Aachariya backery,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
2735,17-Apr,Arul Tea Stall,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2736,17-Apr,Ambika cool bar,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2737,17-Apr,Vanitha Hotel,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,180,0,0,,,,,
2738,17-Apr,Raja Store,Rose Milk,Ambattur,4,Sreenevasan,18,72,72,72,0,0,,,,,
2739,17-Apr,Perumal Store,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2740,17-Apr,Kirthika Sweet,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,0,3,54,,180,0,,
2741,17-Apr,kumaran cool bar,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2742,17-Apr,Ravi Ice land,Rose Milk,Korattur,3,Sreenevasan,17,50,50,50,0,0,,,,,
2743,17-Apr,Saravana Store,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2744,17-Apr,Friends,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2745,17-Apr,Mulberry,Rose Milk,Korattur,7,Sreenevasan,18,126,126,126,0,0,,,,,
2746,17-Apr,Brindha backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2747,17-Apr,V U Snacks,Rose Milk,Arumbakkam,3,Viswanath,18,54,54,0,0,0,,80,54,,
2748,17-Apr,Apoorva Backery,Rose Milk,Arumbakkam,5,Viswanath,17,85,85,85,0,0,,,,,
2749,17-Apr,chandra Snacks,Rose Milk,Koyembedu,6,Viswanath,18,108,108,72,2,36,,,,,
2750,17-Apr,Hydrabad Briyani,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2751,17-Apr,Maniratnam,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2752,17-Apr,Nathan Store,Rose Milk,Koyembedu,5,Viswanath,17,85,85,51,2,34,,,,,
2753,17-Apr,Senthoor cool bar,Rose Milk,Koyembedu,6,Viswanath,18,108,108,90,1,18,,,,,
2754,17-Apr,Perumal cool bar,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2755,17-Apr,MM Store,Rose Milk,Mogappair,10,Viswanath,16,160,160,160,0,0,,,,,
2756,17-Apr,Ragavendra Backery,Rose Milk,Mogappair,10,Viswanath,17,170,170,170,0,0,,,,,
2757,17-Apr,Murugan Traders,Rose Milk,Mogappair,3,Viswanath,17,50,50,50,0,0,,,,,
2758,17-Apr,R.H.Enterprises,Rose Milk,Maduravoyal,5,Viswanath,18,90,90,90,0,0,,,,,
2759,17-Apr,Jayam cafe,Rose Milk,Mogappair,10,Viswanath,18,180,180,180,0,0,,,,,
2760,17-Apr,Viji Cafe,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
2761,17-Apr,Chandrika Backery,Rose Milk,Anna nagar,15,Viswanath,16,240,240,240,0,0,,,,,
2762,17-Apr,Chai Hub,Rose Milk,Anna nagar,5,Viswanath,16,80,80,80,0,0,,,,,
2763,17-Apr,Gokul News Mart,Rose Milk,Anna nagar,2,Viswanath,17,34,34,0,2,34,,,,,
2764,17-Apr,H.B.Canteen,Rose Milk,Anna nagar,5,Viswanath,17,85,85,85,0,0,,,,,
2765,17-Apr,Kerala Hot Chips,Rose Milk,MMDA,5,Silambarasan,18,90,90,90,0,0,,,,,
2766,17-Apr,Dhivya Tea stall,Rose Milk,MMDA,2,Silambarasan,18,36,36,36,0,0,,,,,
2767,17-Apr,Suriya Cool bar,Rose Milk,MMDA,5,Silambarasan,18,90,90,90,0,0,,,,,
2768,17-Apr,Nithil Tea stall,Rose Milk,West mambalam,3,Silambarasan,18,54,54,36,1,18,,,,,
2769,17-Apr,Baiju Tea Stall,Rose Milk,West mambalam,6,Silambarasan,18,108,108,108,0,0,,,,,
2770,17-Apr,Golden Snacks,Rose Milk,West mambalam,8,Silambarasan,18,144,144,144,0,0,,,,,
2771,17-Apr,Jayapal Cool bar,Rose Milk,West mambalam,3,Silambarasan,18,54,54,54,0,0,,,,,
2772,17-Apr,Binhalan Cool bar,Rose Milk,Kasi Theatre,5,Silambarasan,18,90,90,90,0,0,,,,,
2773,17-Apr,Vijay Cool bar,Rose Milk,Kasi Theatre,3,Silambarasan,18,54,54,54,0,0,,,,,
2774,17-Apr,Vairamani Tea Stall,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2775,17-Apr,Kumaran chettinad,Rose Milk,Ekkatuthangal,1,Silambarasan,17,17,17,0,1,17,,,,,
2776,17-Apr,Juice Garden,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2777,17-Apr,Sana Tea stall,Rose Milk,Kasi Theatre,5,Silambarasan,18,90,90,90,0,0,,,,,
2778,17-Apr,Sri Devi,Rose Milk,kk nagar,6,Silambarasan,18,108,108,108,0,0,,,,,
2779,17-Apr,Sakthi News Mart,Rose Milk,kk nagar,2,Silambarasan,18,36,36,36,0,0,,,,,
2780,17-Apr,Murugan Tea Stall,Rose Milk,alwarthirunagar,3,Silambarasan,18,54,54,54,0,0,,,,,
2781,17-Apr,Saradha Store,Rose Milk,alwarthirunagar,4,Silambarasan,18,72,72,0,4,72,,,,,
2782,17-Apr,Raj shoppee,Rose Milk,alwarthirunagar,3,Silambarasan,18,54,54,54,0,0,,,,,
2783,17-Apr,Tea Room,Rose Milk,alwarthirunagar,5,Silambarasan,22,110,110,110,0,0,,,,,
2784,17-Apr,Challani Jwellery,Rose Milk,Perambur,400,Office,18,7200,7200,7200,0,0,,,0,,
2785,17-Apr,Greams Palace,Badam Milk,Greams Road,12,M.Karthick,24,288,288,288,0,0,,,,,
2786,17-Apr,Bismi Tea Stall,Badam Milk,Royapettah,3,M.Karthick,24,72,72,72,0,0,,,,,
2787,17-Apr,Ars Marina,Badam Milk,Royapettah,6,M.Karthick,23,138,138,138,0,0,,345,,,
2788,17-Apr,"Sai Cool,bar",Badam Milk,Royapettah,4,M.Karthick,24,96,96,96,0,0,,,,,
2789,17-Apr,KR Tea Stall,Badam Milk,G.P.Road,2,M.Karthick,24,48,48,24,1,24,,,,,
2790,17-Apr,Mass chai,Badam Milk,Pudupet,5,M.Karthick,24,120,120,120,0,0,,,,,
2791,17-Apr,Geetham Coffee,Badam Milk,Egmore,5,M.Karthick,24,120,120,120,0,0,,,,,
2792,17-Apr,Kpr Cool bar,Badam Milk,kodambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2793,17-Apr,my Father ,Badam Milk,nungambakkam,5,Manikandan,23,115,115,115,0,0,,,,,
2794,17-Apr,Kannan tea Stall,Badam Milk,nungambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2795,17-Apr,Mimi Backers,Badam Milk,North usman,15,Manikandan,23,345,345,345,0,0,,,,,
2796,17-Apr,Sri Andal Cool bar,Badam Milk,kodambakkam,8,Manikandan,23,184,184,184,0,0,,,,,
2797,17-Apr,Muthuramman Cool bar,Badam Milk,kodambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2798,17-Apr,G.B.News Mart,Badam Milk,Choolaimedu,3,Manikandan,24,72,72,72,0,0,,,,,
2799,17-Apr,Dinesh Tea stall,Badam Milk,Aminjikarai,3,Manikandan,24,72,72,72,0,0,,,,,
2800,17-Apr,Jupiter Tea Stall,Badam Milk,Aminjikarai,5,Manikandan,24,120,120,120,0,0,,,,,
2801,17-Apr,Anna University,Badam Milk,Anna University,16,Manikandan,24,384,384,384,0,0,,,,,
2802,17-Apr,Gokul News Mart,Badam Milk,secratraite Colony,10,Manoj,24,240,240,240,0,0,,,,,
2803,17-Apr,Skumar,Badam Milk,secratraite Colony,5,Manoj,23,115,115,115,0,0,,,,,
2804,17-Apr,City Shoppee,Badam Milk,secratraite Colony,5,Manoj,24,120,120,120,0,0,,,,,
2805,17-Apr,Suba Cool bar,Badam Milk,Choolai,4,Manoj,24,96,96,96,0,0,,,,,
2806,17-Apr,National Cool bar,Badam Milk,kilpauk,5,Manoj,23,115,115,115,0,0,,,,,
2807,17-Apr,ICF Hospital,Badam Milk,ICF,5,Manoj,23,115,115,115,0,0,,,,,
2808,17-Apr,"Oman Cool,bar",Badam Milk,Anna nagar,13,Sreenevasan,23,299,299,276,1,23,,,,,
2809,17-Apr,Hotel Faizal,Badam Milk,Anna nagar,5,Sreenevasan,23,115,115,115,0,0,,,,,
2810,17-Apr,Arul Tea Stall,Badam Milk,Ambattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
2811,17-Apr,Ambika cool bar,Badam Milk,Ambattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
2812,17-Apr,Perumal Store,Badam Milk,Ambattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
2813,17-Apr,Kirthika Sweet,Badam Milk,Ambattur,10,Sreenevasan,23,230,230,0,0,0,,230,0,,
2814,17-Apr,kumaran cool bar,Badam Milk,Korattur,10,Sreenevasan,24,240,240,240,0,0,,,,,
2815,17-Apr,Mulberry,Badam Milk,Korattur,8,Sreenevasan,23,184,184,184,0,0,,,,,
2816,17-Apr,Amman Cool Bar,Badam Milk,Korattur,3,Sreenevasan,23,69,69,69,0,0,,,,,
2817,17-Apr,Ravi Ice land,Badam Milk,Korattur,2,Sreenevasan,22,44,44,44,0,0,,,,,
2818,17-Apr,Annamaliyar,Badam Milk,Korattur,2,Sreenevasan,22,44,44,44,0,0,,,,,
2819,17-Apr,Saravana Store,Badam Milk,Korattur,6,Sreenevasan,23,138,138,138,0,0,,,,,
2820,17-Apr,New Star,Badam Milk,Villivakkam,5,Sreenevasan,23,115,115,115,0,0,,,,,
2821,17-Apr,Friends,Badam Milk,Villivakkam,1,Sreenevasan,23,23,23,23,0,0,,,,,
2822,17-Apr,Sneha Tea stall,Badam Milk,Villivakkam,5,Sreenevasan,23,115,115,115,0,0,,,,,
2823,17-Apr,Brindha backery,Badam Milk,Korattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
2824,17-Apr,V U Snacks,Badam Milk,Arumbakkam,2,Viswanath,24,48,48,0,0,0,,120,48,,
2825,17-Apr,Maniratnam,Badam Milk,Koyembedu,3,Viswanath,23,69,69,69,0,0,,,,,
2826,17-Apr,Perumal cool bar,Badam Milk,Koyembedu,5,Viswanath,24,120,120,120,0,0,,,,,
2827,17-Apr,Murugan Traders,Badam Milk,Mogappair,3,Viswanath,24,72,72,72,0,0,,,,,
2828,17-Apr,Mahalakshmi Hotel,Badam Milk,Mogappair,4,Viswanath,23,92,92,92,0,0,,,,,
2829,17-Apr,Chai Hub,Badam Milk,Anna nagar,5,Viswanath,24,120,120,120,0,0,,,,,
2830,17-Apr,Chandrika Backery,Badam Milk,Anna nagar,40,Viswanath,22,880,880,880,0,0,,,,,
2831,17-Apr,Ragavendra Backery,Badam Milk,Mogappair,3,Viswanath,23,69,69,69,0,0,,,,,
2832,17-Apr,Kerala Hot Chips,Badam Milk,MMDA,5,Silambarasan,24,120,120,120,0,0,,,,,
2833,17-Apr,Dhivya Tea stall,Badam Milk,MMDA,5,Silambarasan,24,120,120,120,0,0,,,,,
2834,17-Apr,karupatti,Badam Milk,West mambalam,5,Silambarasan,24,120,120,120,0,0,,,,,
2835,17-Apr,Golden Snacks,Badam Milk,West mambalam,10,Silambarasan,24,240,240,240,0,0,,,,,
2836,17-Apr,Binhalan Cool bar,Badam Milk,Kasi Theatre,5,Silambarasan,24,120,120,120,0,0,,,,,
2837,17-Apr,Vijay Cool bar,Badam Milk,Kasi Theatre,3,Silambarasan,24,72,72,72,0,0,,,,,
2838,17-Apr,Sakthi News Mart,Badam Milk,kk nagar,3,Silambarasan,24,72,72,72,0,0,,,,,
2839,17-Apr,Murugan Tea Stall,Badam Milk,alwarthirunagar,3,Silambarasan,23,69,69,69,0,0,,,,,
2840,17-Apr,Raj shoppee,Badam Milk,alwarthirunagar,5,Silambarasan,23,115,115,115,0,0,,,,,
2841,17-Apr,Tea Room,Badam Milk,alwarthirunagar,5,Silambarasan,27,135,135,135,0,0,,,,,
2842,17-Apr,Kamatchi Traders,Badam Milk,alwarthirunagar,2,Silambarasan,23,46,46,46,0,0,,,,,
2843,18-Apr,M K Store,Rose Milk,kilpauk,6,M.Karthick,18,108,108,108,0,0,,,,,
2844,18-Apr,Anurag,Rose Milk,kilpauk,10,M.Karthick,18,180,180,180,0,0,,,,,
2845,18-Apr,Greams Palace,Rose Milk,Greams Road,10,M.Karthick,17,170,170,170,0,0,,,,,
2846,18-Apr,Vinu Tea Stall,Rose Milk,thoushand light,3,M.Karthick,17,50,50,50,0,0,,,,,
2847,18-Apr,CMS,Rose Milk,thoushand light,5,M.Karthick,17,85,85,85,0,0,,,,,
2848,18-Apr,Fathima Tea stall,Rose Milk,thoushand light,3,M.Karthick,16,48,48,48,0,0,,,,,
2849,18-Apr,Millath,Rose Milk,Royapettah,10,M.Karthick,16,160,160,160,0,0,,,,,
2850,18-Apr,Ars Marina,Rose Milk,Royapettah,10,M.Karthick,18,180,180,180,0,0,,,,,
2851,18-Apr,"Sai Cool,bar",Rose Milk,Royapettah,3,M.Karthick,18,54,54,54,0,0,,,,,
2852,18-Apr,New Collage,Rose Milk,Royapettah,5,M.Karthick,16,80,80,80,0,0,,,,,
2853,18-Apr,City Cafe,Rose Milk,G.P.Road,6,M.Karthick,17,100,100,100,0,0,,,,,
2854,18-Apr,Palms,Rose Milk,G.P.Road,3,M.Karthick,17,50,50,50,0,0,,,,,
2855,18-Apr,Prahalad Pan Shop,Rose Milk,Mount Road,5,M.Karthick,18,90,90,90,0,0,,,,,
2856,18-Apr,Aroma Backery,Rose Milk,Pudupet,6,M.Karthick,17.5,105,105,105,0,0,,,,,
2857,18-Apr,Mass chai,Rose Milk,Pudupet,10,M.Karthick,18,180,180,180,0,0,,,,,
2858,18-Apr,Sindoor cool bar,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,,,,
2859,18-Apr,Baby Hospital,Rose Milk,Egmore,6,M.Karthick,17,100,100,100,0,0,,,,,
2860,18-Apr,Shanthi Snadwich,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,,0,,
2861,18-Apr,Geetham Coffee,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,,,,
2862,18-Apr,Pamba Backery,Rose Milk,Egmore,5,M.Karthick,18,90,90,0,0,0,,106,90,,
2863,18-Apr,Chandrika Backery,Rose Milk,chetpet,9,M.Karthick,17,153,153,136,1,17,,,,,
2864,18-Apr,Hotel Meghaa,Rose Milk,Aminjikarai,3,Manikandan,17,50,50,50,0,0,,,,,
2865,18-Apr,Kumaran Tea stall,Rose Milk,Aminjikarai,6,Manikandan,17,100,100,100,0,0,,,,,
2866,18-Apr,Dinesh Tea stall,Rose Milk,Aminjikarai,3,Manikandan,17,50,50,50,0,0,,,,,
2867,18-Apr,G.B.News Mart,Rose Milk,Choolaimedu,3,Manikandan,17,50,50,50,0,0,,,,,
2868,18-Apr,Mazzi cool bar,Rose Milk,Mahalingapuram,10,Manikandan,17,170,170,170,0,0,,,,,
2869,18-Apr,Sri Krishna Tea Stall,Rose Milk,Mahalingapuram,5,Manikandan,18,90,90,90,0,0,,,,,
2870,18-Apr,Sri Krishna Snacks,Rose Milk,Mahalingapuram,3,Manikandan,18,54,54,54,0,0,,,,,
2871,18-Apr,Kpr Cool bar,Rose Milk,kodambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
2872,18-Apr,Kannan tea Stall,Rose Milk,nungambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
2873,18-Apr,my Father ,Rose Milk,nungambakkam,5,Manikandan,17,85,85,85,0,0,,,,,
2874,18-Apr,Mimi Backers,Rose Milk,North usman,5,Manikandan,18,90,90,90,0,0,,,0,,
2875,18-Apr,Muthuramman Cool bar,Rose Milk,kodambakkam,10,Manikandan,18,180,180,180,0,0,,,,,
2876,18-Apr,Sri Andal Cool bar,Rose Milk,kodambakkam,7,Manikandan,18,126,126,126,0,0,,,,,
2877,18-Apr,Rams,Rose Milk,Bazulla Road,5,Manikandan,18,90,90,72,1,18,,,,,
2878,18-Apr,7 Star Cool bar,Rose Milk,Kodambakkam,6,Manikandan,18,108,108,108,0,0,,,,,
2879,18-Apr,R.R. Tea Stall,Rose Milk,Pondy bazar,15,Manikandan,17,255,255,255,0,0,,,,,
2880,18-Apr,Challani Jwellery,Rose Milk,T.nagar,20,Manikandan,18,360,360,0,0,0,,,360,,
2881,18-Apr,Standard Backery,Rose Milk,Aminjikarai,10,Manikandan,17,170,170,170,0,0,,,,,
2882,18-Apr,Arun Snacks,Rose Milk,Anna nagar,10,Sreenevasan,17,170,170,170,0,0,,,,,
2883,18-Apr,Relax Cool bar,Rose Milk,Anna nagar,15,Sreenevasan,16,240,240,240,0,0,,,,,
2884,18-Apr,Sri Raga,Rose Milk,Anna nagar,10,Sreenevasan,17,170,170,170,0,0,,,,,
2885,18-Apr,"Oman Cool,bar",Rose Milk,Anna nagar,10,Sreenevasan,18,180,180,180,0,0,,,,,
2886,18-Apr,Hotel Faizal,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
2887,18-Apr,Chandran News Mart,Rose Milk,Nadamuni,4,Sreenevasan,18,72,72,72,0,0,,,,,
2888,18-Apr,Seena Cool bar,Rose Milk,Nadamuni,10,Sreenevasan,18,180,180,180,0,0,,,,,
2889,18-Apr,Maharaja ,Rose Milk,ICF,10,Sreenevasan,18,180,180,180,0,0,,,,,
2890,18-Apr,S K cool bar,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,72,1,18,,,,,
2891,18-Apr,Taj Cool bar,Rose Milk,Padi,6,Sreenevasan,17,102,102,0,6,102,,,,,
2892,18-Apr,SG Cafe,Rose Milk,Padi,5,Sreenevasan,17,85,85,85,0,0,,,,,
2893,18-Apr,AAchariya backery,Rose Milk,Padi,10,Sreenevasan,17,170,170,0,0,0,,,170,,
2894,18-Apr,Arul Tea Stall,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2895,18-Apr,Ambika cool bar,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2896,18-Apr,kumaran cool bar,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,180,0,0,,,,,
2897,18-Apr,Singara Chennai,Rose Milk,Koyembedu,0,Viswanath,0,0,0,0,0,0,,90,,,
2898,18-Apr,V U Snacks,Rose Milk,Arumbakkam,3,Viswanath,18,54,54,0,0,0,,,54,,
2899,18-Apr,Apoorva Backery,Rose Milk,Arumbakkam,3,Viswanath,17,50,50,50,0,0,,,,,
2900,18-Apr,chandra Snacks,Rose Milk,Koyembedu,6,Viswanath,18,108,108,72,2,36,,,,,
2901,18-Apr,Hydrabad Briyani,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2902,18-Apr,Maniratnam,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2903,18-Apr,Perumal cool bar,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2904,18-Apr,MM Store,Rose Milk,Mogappair,6,Viswanath,16,96,96,96,0,0,,,,,
2905,18-Apr,Ragavendra Backery,Rose Milk,Mogappair,15,Viswanath,17,255,255,255,0,0,,,,,
2906,18-Apr,R.H.Enterprises,Rose Milk,Mogappair,5,Viswanath,18,90,90,54,2,36,,,,,
2907,18-Apr,Murugan Traders,Rose Milk,Mogappair,3,Viswanath,17,50,50,50,0,0,,,,,
2908,18-Apr,Jayam cafe,Rose Milk,Mogappair,4,Viswanath,18,72,72,0,4,72,,,,,
2909,18-Apr,Viji Cafe,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
2910,18-Apr,Chandrika Backery,Rose Milk,Anna nagar,15,Viswanath,16,240,240,240,0,0,,,,,
2911,18-Apr,Gokul News Mart,Rose Milk,Anna nagar,5,Viswanath,17,85,85,85,0,0,,,,,
2912,18-Apr,H.B.Canteen,Rose Milk,Anna nagar,5,Viswanath,17,85,85,85,0,0,,,,,
2913,18-Apr,Dhivya Tea stall,Rose Milk,MMDA,2,Silambarasan,18,36,36,36,0,0,,,,,
2914,18-Apr,Suriya Cool bar,Rose Milk,MMDA,5,Silambarasan,18,90,90,90,0,0,,,,,
2915,18-Apr,Nithil Tea stall,Rose Milk,West mambalam,3,Silambarasan,18,54,54,36,1,18,,,,,
2916,18-Apr,Baiju Tea Stall,Rose Milk,West mambalam,6,Silambarasan,18,108,108,108,0,0,,,,,
2917,18-Apr,Murugalakshmi store,Rose Milk,West mambalam,5,Silambarasan,18,90,90,90,0,0,,,,,
2918,18-Apr,karupatti,Rose Milk,West mambalam,4,Silambarasan,18,72,72,72,0,0,,,,,
2919,18-Apr,Golden Snacks,Rose Milk,West mambalam,3,Silambarasan,18,54,54,54,0,0,,,,,
2920,18-Apr,Vijay Cool bar,Rose Milk,Kasi Theatre,6,Silambarasan,18,108,108,108,0,0,,,,,
2921,18-Apr,Vairamani Tea Stall,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2922,18-Apr,Kumaran chettinad,Rose Milk,Ekkatuthangal,10,Silambarasan,17,170,170,0,0,0,,225,170,,
2923,18-Apr,Juice Garden,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2924,18-Apr,Sana Tea stall,Rose Milk,Kasi Theatre,5,Silambarasan,18,90,90,72,1,18,,,,,
2925,18-Apr,Sri Devi,Rose Milk,kk nagar,8,Silambarasan,18,144,144,144,0,0,,,,,
2926,18-Apr,Sakthi News Mart,Rose Milk,kk nagar,1,Silambarasan,18,18,18,18,0,0,,,,,
2927,18-Apr,Murugan Tea Stall,Rose Milk,alwarthirunagar,2,Silambarasan,18,36,36,36,0,0,,,,,
2928,18-Apr,Jas Backery,Rose Milk,Ayanavaram,6,Satish,16,96,96,80,1,16,,,,,
2929,18-Apr,Crown Backery,Rose Milk,Ayanavaram,5,Satish,18,90,90,90,0,0,,,,,
2930,18-Apr,Skumar,Rose Milk,secratraite Colony,15,Satish,17,255,255,255,0,0,,,,,
2931,18-Apr,Gokul News Mart,Rose Milk,secratraite Colony,6,Satish,17,102,102,102,0,0,,,,,
2932,18-Apr,City Shoppee,Rose Milk,secratraite Colony,5,Satish,18,90,90,90,0,0,,,,,
2933,18-Apr,Sujis Tea Stall,Rose Milk,secratraite Colony,5,Satish,18,90,90,90,0,0,,,,,
2934,18-Apr,Kavitha Cool bar,Rose Milk,Stella Maris,4,Satish,18,72,72,54,1,18,,,,,
2935,18-Apr,Radha Pan Stall,Rose Milk,Stella Maris,6,Satish,18,108,108,90,1,18,,,,,
2936,18-Apr,Black Pokea,Rose Milk,Royapettah,10,Satish,18,180,180,180,0,0,,,,,
2937,18-Apr,A to Z shop,Rose Milk,Royapettah,3,Satish,18,54,54,54,0,0,,,,,
2938,18-Apr,Brothers Cool bar,Rose Milk,Mylapore,3,Satish,18,54,54,54,0,0,,,,,
2939,18-Apr,Raja Cool bar,Rose Milk,teynampet,5,Satish,18,90,90,54,2,36,,36,0,,
2940,18-Apr,Vijay Cool bar,Rose Milk,teynampet,5,Satish,18,90,90,90,0,0,,,,,
2941,18-Apr,Kani Store,Rose Milk,Harrington Road,6,Satish,18,108,108,0,6,108,,,,,
2942,18-Apr,Famous Cool bar,Rose Milk,kilpauk,5,Satish,18,90,90,90,0,0,,,,,
2943,18-Apr,Dandapani,Rose Milk,kilpauk,6,Satish,18,108,108,108,0,0,,,,,
2944,18-Apr,Challani Jwellery,Rose Milk,Perambur,0,online,0,0,0,0,0,0,,7200,,,
2945,18-Apr,National Cool bar,Badam Milk,kilpauk,6,M.Karthick,23,138,138,115,1,23,,,,,
2946,18-Apr,Greams Palace,Badam Milk,greams Road,15,M.Karthick,24,360,360,360,0,0,,,,,
2947,18-Apr,Ars Marina,Badam Milk,Royapettah,6,M.Karthick,23,138,138,138,0,0,,,,,
2948,18-Apr,Mass chai,Badam Milk,Pudupet,10,M.Karthick,24,240,240,240,0,0,,,,,
2949,18-Apr,Pamba Backery,Badam Milk,Egmore,5,M.Karthick,24,120,120,0,0,0,,134,120,,
2950,18-Apr,Kpr Cool bar,Badam Milk,Kodambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2951,18-Apr,my Father ,Badam Milk,nungambakkam,5,Manikandan,23,115,115,115,0,0,,,,,
2952,18-Apr,Kannan tea Stall,Badam Milk,nungambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2953,18-Apr,Sri Andal Cool bar,Badam Milk,Kodambakkam,8,Manikandan,23,184,184,184,0,0,,,,,
2954,18-Apr,Muthuramman Cool bar,Badam Milk,Kodambakkam,10,Manikandan,24,240,240,240,0,0,,,,,
2955,18-Apr,Hotel Meghaa,Badam Milk,Aminjikarai,3,Manikandan,24,72,72,48,1,24,,,,,
